id,name,artist,release_date,popularity,genre
5DTdyiGi5pmFo8POdtSqoN,Told,Kiasmos,2024-03-26,45,electronic
0gp2hkkvVhBwoQjGh4Nocr,Favorite Mistakes (feat. Victoria Nadine) [HEDEGAARD VIP Mix],HEDEGAARD,2024-09-20,47,electronic
6iGMRy5RDMiAdTpuMB5gAm,Pretty Green Eyes (Sunset Ibiza Mix),KETTAMA,2024-06-14,60,electronic
1Cc00pWEDEDiA4eEv3npjD,It's So Good,Jamie xx,2024-01-09,50,electronic
2pj2A25YQK4uMxhZheNx7R,Otherside,Maribou State,2024-10-02,58,electronic
1Uv2vowgXKfB2sihadyB5K,什麼都不想,April Red 紅,2024-01-18,10,electronic
5UTjWT7qr0ltzTTzifQETi,I'll Be Here,Sultan + Shepard,2024-03-01,49,electronic
1CKcs7j0jxdGDCWrntDQil,Hello Shadow,Sugar Jesus,2024-03-28,50,electronic
1Hz5ZPQxC6esErNVN4cxr6,Bloom At Night,Miss Monique,2024-03-22,51,electronic
6aU3cf7zDyZlfdiFNYeRNQ,Let Me Cook,Flying Lotus,2024-10-29,44,electronic
1tBKWCgUdm3oMtUKbu9gYK,Bass Drop,4B,2024-05-03,31,electronic
1Pak59v8fJgfULmWBQofKX,To The Moon - Radio Edit,RayRay,2024-06-14,37,electronic
1TK8JiDWSOnsPEHDMro0xt,Burst,Kiasmos,2024-07-05,44,electronic
0cs3wJc2hHHGHw13ZTYf5j,In My Dreams,Four Tet,2024-09-09,46,electronic
1OBa351gDcE1HWUsfaTCCy,Look At You,Miss Monique,2024-04-19,53,electronic
6xkBy4dXb6LxQQ3OuuK2xv,Big Bang (with Crankdat),DJ Snake,2024-04-10,44,electronic
3n4FkCfKlscDqYPMcTBdXm,BROKEN,Ela Minus,2024-10-02,47,electronic
7byhfXZC4NkBQgDsqPMKC8,Terracotta,Mong Tong,2024-03-08,25,electronic
2Oidi4pAbR9X81PBaV71N8,One Night/All Night,Justice,2024-04-26,61,electronic
5oV0DfWqOf8hn40u37hepA,Got to Change,Caribou,2024-10-04,46,electronic
2kfrIIZDcZJo3z1TxdAZis,Wake Me Up In Paris - Techno Version,Anthony Keyrouz,2024-01-25,54,electronic
1GFz4dKoSUt9aOBeLJFfJh,Neverender - Kaytranada Remix,Justice,2024-09-26,56,electronic
0NLasZQOlKBThbVA5XPbmI,Highest Love,Sultan + Shepard,2024-02-15,44,electronic
3m65dYYsiYw3rZRrivyBhq,Close Your Eyes,Sultan + Shepard,2024-10-08,42,electronic
5DRrrh8TWc0jgGrzIE44HI,Digital Dream,Rebūke,2024-01-19,49,electronic
5BzLCBy61N1a6la0MVtueV,disappear (feat. artemis orion & dobi),San Holo,2024-08-23,41,electronic
1zYuc5YFYlFfSSq6IslHVY,All You Children,Jamie xx,2024-07-30,54,electronic
57BlL9l7O9JmUcD4cFnCH8,Let You Down (with Gabry Ponte),DVBBS,2024-03-15,51,electronic
6VVRLkRdr7EzgKTHzYZ1pa,Dafodil,Jamie xx,2024-08-29,47,electronic
25czN86DWwXmhOS0BmkwRR,Ghost Kiss,Adam Beyer,2024-05-31,51,electronic
5bxebyE7bBCb6D4ICh9nNe,Salty,Timmo,2024-09-27,52,electronic
0yb4kDM2wL26iYsu1rplXf,Turn The Tide,Anthony Keyrouz,2024-03-28,43,electronic
5KDKk7wE5VB4bXELIPO6Yn,Love Will Save Me - CamelPhat Remix,WhoMadeWho,2024-03-22,45,electronic
5KDKk7wE5VB4bXELIPO6Yn,Love Will Save Me - CamelPhat Remix,WhoMadeWho,2024-03-22,45,electronic
7csoAahHkDaMRoPl9UZsIw,Dhunga,TroyBoi,2024-06-28,40,electronic
1n8HTuYxZ7h31ks4LCUvCN,Angel Aura,WUKONG,2024-08-29,31,electronic
0BFS2F5jFxdXvDjRMRqMol,Portals,Christian Löffler,2024-03-01,42,electronic
04LKP5NozL90CGOfjwxASX,Feel It,Sikdope,2024-02-09,27,electronic
3lqfTqap6aFMlYGEOyDZvt,GLOW (feat. Au/Ra),San Holo,2024-02-09,39,electronic
0Mlv8oWZe0siCerPSEjrMI,Can't Get You Out Of My Head,Dream Chaos,2024-10-04,47,electronic
3yLZ9iZRFJokbQypcIetjo,Pull Out,ARTBAT,2024-06-14,47,electronic
3U0vLlZQHzdrSQL2TWanom,Zombie x O Fortuna,Black Tiger Sex Machine,2024-04-26,41,electronic
6Pot7RIYFgzOOadIG1IMBv,Only You - &ME Remix,UNKLE,2024-05-17,55,electronic
2lzE9brm1tR9gCv1Ibbo9g,Tore Me Up,Refeci,2024-11-29,42,electronic
3ElesDZUMxUJejxvl6IeEk,Goodbyes (Myrrh),DJ Snake,2024-09-05,46,electronic
7iXOrfBdLbdpbtmN1BMSAf,Song of hope,Nicolas Jaar,2024-10-25,45,electronic
3aTLs7K3otOLePj92JM8Be,Devices,Tycho,2024-07-31,35,electronic
5EkSIWWEX7zkFTtSO28vT7,"Along Came Polly (Konstantin Sibold, ZAC, CARMEE Remix)",Rebūke,2024-08-23,50,electronic
6hgRyyRDRpiEa4eaqfq3nS,Trouble,RayRay,2024-07-12,27,electronic
6iAZMSMZsHhDlAbVFW5cy5,Mui,Jody Wisternoff,2024-10-01,42,electronic
4LgTZ7yelUcMU6B3uelSop,Totem,Tycho,2024-08-30,38,electronic
4ISgMfSWEuwVRj76YPVopn,Give in to you,Rezz,2024-09-13,48,electronic
0awhbGQLQ0MiRw15gJ70FD,Broke My Heart,Caribou,2024-10-04,44,electronic
2eV02vbTQJkBh6R839ojjm,Love You Got,Kelly Lee Owens,2024-10-18,45,electronic
5aznBpTeBCELEsNz6m0gZ5,ʅ():::()̵̳̗̊( l̡̡̡ ̡͌ Ɵʅ()vȯ)) ̷̨ʅ l̡̡̡ ̡͌ ʅ()ʃ ꐑȯ)࿃ूੂ✧⃛✧⃛) ():::() ̴̤̚ (ཀ ඊູ ఠీੂ)) ̷̨ʅ l̡̡̡ ̡͌,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2024-10-04,36,electronic
2IRXPJW1GZPaNCZ96SOOwF,Flown,Kiasmos,2024-07-05,42,electronic
1gj08DDIc52LL4IPfPZXI4,Hou Lai 后来,Inquisitive,2024-07-19,33,electronic
50m2cmtmCckJYPZFb1n22U,My Sister's Crown - Remix,Robert Burian,2024-02-02,35,electronic
046ebSoM0LeJEIlXTujdDB,Expander,Bonobo,2024-08-14,50,electronic
4IsbtqsROVspyi7kzh3Vkx,Afterimage,Justice,2024-04-26,54,electronic
4nBTt4n122lScgQwHzKVCV,what is life? (feat. Bipolar Sunshine),San Holo,2024-07-17,37,electronic
3CpTPBDnJckCkLM2gJusZf,Techno Shinkansen,Underworld,2024-10-25,44,electronic
7t47Clhjv0tivc9lPCV61Q,No Brakes,TroyBoi,2024-09-27,44,electronic
7LAFTet7LRO1ydBaqNRgr9,feel again (feat. Tchami),San Holo,2024-09-27,40,electronic
2uWpB5fzEjeLYxaQqFUZ5H,Grown,Kiasmos,2024-07-05,40,electronic
0tirNy3TQVi0DGhnkBMFU3,Mi Cama,TOOMANYLEFTHANDS,2024-09-27,48,electronic
6ByPd5NJt2SNSYuz3C9QUh,Told,Kiasmos,2024-07-05,39,electronic
5QdLZAyqp0OEMI06xGQKF4,real 4 me,WHIPPED CREAM,2024-06-28,48,electronic
3qVGJso6qbpIp7vU8menPl,Ritmo Fatal (Alarma!),Martin Jensen,2024-09-06,44,electronic
191lXO61Bz5ncHsxCJksUW,Sunrise Sunfall - Edit,NATE08,2024-03-29,38,electronic
4Wrd7TpAgRmlUtcbpJCW3T,flight fm,Joy Orbison,2024-01-17,52,electronic
3Wo7ZgMXAL73eHk6pVQKWh,Heartless - Alex Wann Remix,WhoMadeWho,2024-11-08,47,electronic
70sATkQBjlzawQ0ZAf22AI,Don't Go,Adam Beyer,2024-10-11,48,electronic
3ouAslJpAqFIeHdr8iETw5,No Reason,Mauro Norti,2024-03-04,30,electronic
7ab0HieXGKChMstA42bn69,Foolmuse,Peter Cat Recording Co.,2024-08-09,47,electronic
3dNBpWFMs0URXltRHcdiw8,Feel The Light,Dream Chaos,2024-06-03,36,electronic
0nGjGqo75o3dBKnBMPdr8K,God Gets You Back,Mogwai,2024-09-17,35,electronic
0Flo3kY2EcP9gDeSB6Wu35,No Reason - Radio Edit,Mauro Norti,2024-03-04,31,electronic
3rgFqdD4inybMUne06ZubD,One Sunrise At A Time,MYRNE,2024-07-04,32,electronic
7sjuNUjWtSqhbxJ3RAUffm,One Night/All Night,Justice,2024-01-23,54,electronic
4UWn32WXxQjQFXRMrtC0Uz,Phantom,Tycho,2024-08-30,38,electronic
3s29qreJr2KU7BFSiDtw0U,Good Torture (with Elyanna),Sevdaliza,2024-03-01,42,electronic
68bVj4NZy2dwUE5tLsQ2uw,Back Bus,Zeds Dead,2024-01-26,43,electronic
4hE1kYNJgTUqcCFwE6NSZe,Laced,Kiasmos,2024-07-05,41,electronic
1SFUxSbBQbJqjN9rFOmYGk,Empty And Silent (feat. King Krule),Mount Kimbie,2024-03-13,44,electronic
3bbyVWStmqIBhHTJExYnvl,Death Bed - HYPERTECHNO,Dream Chaos,2024-06-28,43,electronic
7lLuAZCes4jKORs3ak8xZP,In Your Arms,ARTBAT,2024-01-26,50,electronic
28GKFZYNoeN3z5cizPXypS,Madan 2024,Space Motion,2024-07-05,48,electronic
3uSLlTmbDkIlZ5GXaLhRg4,؞ؙؖ⁽⁾اv)) ̷̨ʅv؞ؙؖ⁽⁾ا,⣎⡇ꉺლ༽இ•̛)ྀ◞ ༎ຶ ༽ৣৢ؞ৢ؞ؖ ꉺლ,2024-10-04,36,electronic
23glDLdns3JnzpaFdY8eH8,RITUAL (palace),Jon Hopkins,2024-07-09,39,electronic
4MCM8icHb3i2vCXEmwpvvq,Hornworm Metamorphosis,Ozoyo,2024-04-19,37,electronic
4fT39zh4M3QTYTppfoZXDT,Reasons to Love You - Space 92 Remix,Nicole Moudaber,2024-11-15,48,electronic
0t6qpXXwi9Mev4m2DaYr0D,Queen,Gramatik,2024-04-26,37,electronic
5pyY63NRdcPqqtOeu4b6jT,A Sky Full Of Stars,Ezra Hazard,2024-09-20,31,electronic
2So9vITovkovvxlVerZccz,Strobe - Layton Giordani Remix,deadmau5,2024-09-13,43,electronic
7lHRx4ZY5oLmMVPVPrglfu,Daydreamin',Steve Kroeger,2024-05-03,35,electronic
4hB6Riwyg06VWFVgOTiKWz,Fly,KC Lights,2024-07-12,38,electronic
0A0CZzjON3WXZvEyPoA6GQ,Control,MORTEN,2024-02-02,38,electronic
64mpPHhJIs1Fzlk1n7b9Kn,Empty And Silent (feat. King Krule),Mount Kimbie,2024-04-05,48,electronic
39hX87e2Ku7elpi5eBYZKM,Come Find Me,Caribou,2024-10-04,46,electronic
5lTHaKGh2VDQRTR854f97w,Volume,Caribou,2024-10-04,43,electronic
54i0jO0ULAviwnr2omKYEv,To The Moon - Gabber Version,RayRay,2024-06-14,30,electronic
6fWaxgvt1VeH0GimEaLODi,Back Through You,Sultan + Shepard,2024-03-01,34,electronic
6jpMHF5tzxRdWExRDoDG87,Dreamstate,Kelly Lee Owens,2024-10-18,42,electronic
1ZesNF35qbIKHh1bcJzMA6,In The End - Jason Ross Remix,Dabin,2024-06-27,36,electronic
69qwWu8dQwaTABh5B9r8xn,Bus Stop Please,Fatboy Slim,2024-11-08,47,electronic
4IDMl69TvBwp6uZtshUTU7,Close The Distance,MYRNE,2024-04-16,33,electronic
324PRDQIAb6yRVK4gdcn3j,Evil Eye,Anthony Keyrouz,2024-02-29,43,electronic
1MnOMs1o74bk7VzpYw0pco,Rave Dream,Inquisitive,2024-08-30,35,electronic
6E8Mb30yWPFcT2Y3be4CjY,Feeling Alive,Jayda G,2024-08-07,44,electronic
0ryaHEkXnKDLNdnRDrvtUk,Say Something,Ciaran McAuley,2024-08-16,39,electronic
24dat5FuBrBOtXNcxygpny,Sleepwalking,Refeci,2024-11-01,40,electronic
6gJfyZxbUH5xBYBgPRpbCi,Realise,What So Not,2024-08-16,44,electronic
6NfbOJHHaoQC0sY89QuFMq,My Time,Sultan + Shepard,2024-03-01,35,electronic
2PZdZJCcKJ82mXN90CGGz0,Tales From Beyond,Jody Wisternoff,2024-12-06,42,electronic
3ZbWQHFEZGl77HC2a3berD,Baiana - Radio Edit,Space Motion,2024-02-16,56,electronic
0K887FoVK9RlvQtuCMsc29,Suddenly,Peter Cat Recording Co.,2024-08-09,44,electronic
0FJ57QkOsbHFKJxwpiRgNP,Lights Go Out,What So Not,2024-06-20,43,electronic
2rIDrqcliMqD8AydNA4Tmc,Loved,Four Tet,2024-03-15,42,electronic
4csm3bIilOko37LEVW1v8P,Mannequin Love,Justice,2024-04-26,52,electronic
6MLU9TwtV5mAu7E2pfQEgv,Downfall,Innellea,2024-02-09,48,electronic
58xJ8nqtHLOK96X8y1ldxJ,Pulse Antique,Oceanvs Orientalis,2024-04-26,38,electronic
7zVP6H7YeyHEL9f6w6Bmqm,CHROMA 001 HELIUM,BICEP,2024-01-31,45,electronic
33tGFG7yAXbMgyQ8bvputb,Cry For You,Gaullin,2024-03-01,42,electronic
658gtQhSGDuPtIlpCSqNek,Birth4000,Floating Points,2024-09-13,44,electronic
0PCRNtWlXWMcf3HlDhDa3i,"Country Roads, Take Me Home - 2024 Mix",Dzeko,2024-07-19,48,electronic
4RUdmVfhaeyhwAexJvIZZr,ULTRA LOVE (Flute),Barcode Brothers,2024-06-07,33,electronic
6fUo4GlD0FbvXNTylA4o68,Loved,Four Tet,2024-01-10,43,electronic
0VeTCjeOXUtHHASMXjpmxS,Waiting For You,Dream Chaos,2024-08-28,43,electronic
1RKYSmVp2vSWumL9uI2sbd,Waves,Zeds Dead,2024-04-05,49,electronic
6C941cB4Kzxkw67MhPzlXr,Sky (Shining Bright),KC Lights,2024-05-10,48,electronic
2qcatm1Vvi5io4zmIQc2cp,Restless,NGHTMRE,2024-04-12,46,electronic
4waOZsInxjKYnh6UF1V255,Graucha Max,DARKSIDE,2024-10-21,40,electronic
5HVq8nS0pbM6G7YK8M7DY4,愛情的大壞蛋,Amazing Show,2024-09-30,59,indie
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",Chappell Roan,2024-04-05,93,indie
0L7R4dmkwk46DEZgqx1fF7,偷偷愛,Amazing Show,2024-09-30,52,indie
67aEhtXw9vYZKgyVLhkblq,手機錢包鑰匙菸 feat.Crowd Lu,Amazing Show,2024-09-30,53,indie
19XpFsce28aByvCC4g89tJ,Too Sweet,Hozier,2024-08-19,84,indie
4axRXA4vk8KfptPTZzOsVe,Goodbye,TRASH,2024-09-13,46,indie
04p2eSK46Mxy0hi8UxQlX6,我只想過著最普通的生活,PA PUN BAND,2024-09-27,44,indie
2DhX6wct6tY8lbZpq5KgXp,手機錢包鑰匙菸 (Ft. 盧廣仲),Amazing Show,2024-08-14,45,indie
4nNaEmvwoI8IOP0XtnzZJn,要不要跟我出去走一走,公館青少年 GGteens,2024-06-17,43,indie
4odyxCOjYB1aBmc28hP1X2,幸福的末班車,TRASH,2024-09-13,43,indie
3siwsiaEoU4Kuuc9WKMUy5,No One Noticed,The Marías,2024-05-31,85,indie
1lYLNUL6ZIqVFepQ2LBip8,年少的我們永遠輕狂,Crispy脆樂團,2024-04-12,42,indie
3HMY0r2BAdpasXMY8rseR0,Too Sweet,Hozier,2024-03-22,78,indie
2kclGd2tKgH6F54jM5CeYX,床母記號,Amazing Show,2024-09-30,40,indie
0v28VNzha19ITL8uHiE6zD,Goodbye,TRASH,2024-08-13,40,indie
3KDIlOWvgtEJUqh7T0lWBF,Glue,HYUKOH,2024-07-10,39,indie
5HF35n3Y9aVMYrnJdqqA8D,魔神,Amazing Show,2024-09-30,39,indie
2kLWSmKHhfUBepkIA9oNe5,Abyss - from Kaiju No. 8,YUNGBLUD,2024-01-19,68,indie
5JeT2Rk9N3eDMZGa5nSNic,一個人默默的酷,公館青少年 GGteens,2024-06-17,38,indie
45vv6ELvBzifPcKz45QztZ,深淵,Amazing Show,2024-09-30,38,indie
0JRVSaasUBOx6ANL4VqFOu,你從來不曾屬於我 (Please Make Me Stay),VH (Vast & Hazy),2024-05-16,38,indie
3uTsiaNxy6h6EAd7MsCf9D,this is what forever feels like (with Nick Jonas),JVKE,2024-09-13,64,indie
7d6zoOnSVP1s5GAuPzcuoX,her,JVKE,2024-08-30,39,indie
4DF0vn03c0k24e2dr6cGqA,做一半的夢,The Chairs,2024-06-07,39,indie
0Zs4pyYwbnbFP5tIJAtjLC,Antenna,HYUKOH,2024-07-10,35,indie
4NqQsjG9k9tCChdp51jX8V,言葉にせずとも,SIX LOUNGE,2024-10-04,63,indie
383EQ8PDAlqzSe4ayyn2Ct,Tejano Blue,Cigarettes After Sex,2024-07-12,70,indie
4QWQRNTW10DybYXYaGCdZI,最帥的人,Amazing Show,2024-09-30,36,indie
2mWfVxEo4xZYDaz0v7hYrN,Juna,Clairo,2024-07-12,78,indie
0jb6zLAvM71gVLrEebcez9,懦弱,TRASH,2024-04-30,35,indie
2uvE4L5ZsYKpv8hbK4TIOt,MUTT,Leon Thomas,2024-09-27,74,indie
1oK3tflFpgnCN64AFCfybq,相信2Ø24 (feat. 于修),TRASH,2024-09-13,35,indie
5LRRTGUYWrjfWNwEiybakm,我只是需要被需要的感覺,Amazing Show,2024-09-30,35,indie
1NmCwIPuvoat9faxO1TZFh,下一次黎明,Who Cares 胡凱兒,2024-04-03,34,indie
6D165RJkgIXG7D3H40p1dQ,Do Nothing,HYUKOH,2024-07-10,34,indie
5A5yn5yjoWGpklQL1PFyVa,懦弱,TRASH,2024-09-13,35,indie
4ImeysCxPlYmM4LRFp7z9f,X's,Cigarettes After Sex,2024-07-12,68,indie
0pFGCSFDoyMCqyOjvWDYX8,冥戰錄 feat.孫翠鳳,Amazing Show,2024-09-30,34,indie
0HxFauxKj5X1DIujxM404U,噪音公寓,Sorry Youth,2024-06-12,34,indie
6A4QbAIyQM9Sndepjz6u7x,被愛,Amazing Show,2024-09-30,34,indie
6OZsdG62KtVyxtbfG3NSpt,高速公路,Amazing Show,2024-09-30,34,indie
3EzO21PQfilnDLAbsXyoIT,Falling for You,Devin Kennedy,2024-06-13,49,indie
7rqVgFQyj7kLcruPFv7nSP,星星 - Album Ver.,公館青少年 GGteens,2024-06-17,34,indie
19fKJrO9XdOf6Xla2QHecO,Run Your Mouth,The Marías,2024-05-31,73,indie
19DyUskuoJD9lr5Y9Qhp4n,逐漸抽離你的慣性,公館青少年 GGteens,2024-06-17,33,indie
0gCKffArtrbhpmhSGkdkYU,this is what winter feels like,JVKE,2024-01-12,36,indie
5gI6vgJNsI4pbQdwW8qh69,踅神夢,Sorry Youth,2024-06-12,34,indie
2F6vx9sOQJE264gYgn9dxr,Silver Sable,Cigarettes After Sex,2024-07-12,66,indie
4nsd2DbMYqRwkvIQ51r4cp,For Cryin' Out Loud!,FINNEAS,2024-10-04,70,indie
5Tc42hsesvLB6L9timYtFN,一切的原因,TRASH,2024-09-13,33,indie
2HZFVG2oEzLou9lT8SA2BD,"Holding you, Holding me",Cigarettes After Sex,2024-07-12,66,indie
1CCSjVPiMybwtTtN4sCs82,暈車聽這首,庸俗救星Vulgar Savior,2024-09-30,33,indie
76EwGf8t6DSfhOXtxsKm3K,城裡的月光（電影《穿過月亮的旅行》月光守護曲）,Waa Wei,2024-04-29,36,indie
4wBQyIBt9lGMAFIDMc75p8,Nine Sols,珂拉琪 Collage,2024-06-28,41,indie
1HxnwKXIRvvJDvzmc5gO2V,共身軀完全放予去,Sorry Youth,2024-06-12,33,indie
46mVcLRZJ5PRJ3CsoRXDTY,UNDER and OVER,THE ORAL CIGARETTES,2024-10-02,51,indie
0VdLdZ1UQKrIi1Nxzb9UTt,空中飛人,Leah Dou,2024-09-09,39,indie
5CW2fItR9XN5tgYCB4MF9H,Dreams From Bunker Hill,Cigarettes After Sex,2024-07-12,65,indie
4WgViu9gw3qYOr3iF9OuLG,Palagi - TJxKZ Version,TJ Monterde,2024-08-28,76,indie
1SDljT8cTHYNH5zvSdAdkk,Die With You,TRASH,2024-09-13,31,indie
6YVajR33kCWLhWpMVD8AGD,Calling After Me,Wallows,2024-05-24,72,indie
2GlpalSatQC40vyrcv4iLg,春色悠悠不及你蕩漾 - 影視劇《春色寄情人》心動主題曲,陳婧霏,2024-03-20,37,indie
5Fs9UnKEpvsj4rK60kEsuK,其實我一點都不酷,公館青少年 GGteens,2024-06-17,31,indie
6lQszzgvnvGihs1CuKysSE,光,Hello Nico,2024-09-10,32,indie
0InIeZW4P6VO7dUGRM4AKH,Sienna,The Marías,2024-05-31,75,indie
2WPIxceRvtnq6VtA8gjftE,Hideaway,Cigarettes After Sex,2024-07-12,64,indie
1eYI2Qm7OY7ZlwRQGomcQH,錯.k - U,NeciKen,2024-09-20,30,indie
43hf98nAQmYNuX3i2l6ius,飛咯,Leah Dou,2024-09-09,37,indie
4GscOaZhEC5iZNb3BdcIts,冰,Jude Chiu,2024-04-22,32,indie
3flz53aOy1sruDOtaAcW2C,在你走后,Schoolgirl Byebye,2024-03-08,34,indie
6m94NnMDxM5KM5Ut5vgfhR,Made For Me,Muni Long,2024-08-30,68,indie
4Rlbzn3nj9XJMZTijQUXMs,Palagi,TJ Monterde,2024-04-25,69,indie
1m8C2Paw6OIKFoUChAyQMd,Vancouver,Me and My Sandcastle,2024-01-31,36,indie
7wSb2eRkdEyRmyxFIduPPj,Wall,Kwon Jin Ah,2024-09-15,46,indie
4BS21Ml98f5JYN11KddnPt,你那裡是什麼天氣？,LÜCY,2024-04-26,32,indie
1Gp3vNi64EY7sEStAZ51en,clouds,JVKE,2024-03-21,60,indie
2fQcZhMlHOQaAkiCU8h0Ji,水查 (Go to HeyYo),VH (Vast & Hazy),2024-05-16,30,indie
5PpXJfjQQqnc2XFqGBayzy,歸零 2Ø24,TRASH,2024-09-13,30,indie
654XTpkoachnc4HT2Fi3Fn,breaking news,flowerovlove,2024-07-19,66,indie
0mZ2YaB2R6jjxQRI1mmmAS,Blue Honey Boy,Me and My Sandcastle,2024-01-31,35,indie
3hFNcBNiWAwIPEm9RybqkU,返程,Hello Nico,2024-09-10,31,indie
068AyhyvE67qMRsMXLqAnd,Lady Killers II,G-Eazy,2024-03-17,77,indie
0IEnVvAPSLutPcNfy5GO8K,你習慣了,公館青少年 GGteens,2024-06-17,29,indie
7I56smgz8i94L2E7hY7ORO,Dancing in the Space,Me and My Sandcastle,2024-01-31,35,indie
3v9v0qHjfWysjt6GbOdEm7,Hawaii,Science Noodles,2024-09-21,36,indie
6iQN8iBJhhrdOURxrP1ons,this is what slow dancing feels like,JVKE,2024-04-15,31,indie
3awweDjWIuXNMogMClJnvE,Sexy to Someone,Clairo,2024-07-12,70,indie
5OKyVJq7nRnWfBbsiCiyfb,Panic Attack,Halsey,2024-10-25,61,indie
1VBoop13RRdLy98NHtIiwf,泥地 (Muddy),VH (Vast & Hazy),2024-05-16,29,indie
6WTFHKrnZpwEBLRS10Ylqs,misses,Dominic Fike,2024-05-03,78,indie
6FcDxtnGfsYHOcGkXN2OIG,Add Up My Love,Clairo,2024-07-12,68,indie
2E1C3NlPA0AfmiFJE4MTXT,Lotus Eater,FINNEAS,2024-10-04,63,indie
63VakZwoNNCnT44jQuf4wo,一個月亮,LÜCY,2024-05-10,31,indie
0OpC8hRrbsh24taKOsQBEX,Real Man,beabadoobee,2024-08-09,79,indie
2LJerOY5jSwO5K6OF9Cyuz,พบรัก,Ink Waruntorn,2024-06-20,65,indie
3rGHNPk9gYW0glCbDmqguA,好不容易,Shallow Levée,2024-07-23,29,indie
3oL8uIUXlo0D8CDvS3mlXR,Please Slow Down - Rubber Bridge Version,SYML,2024-08-23,60,indie
1GClDyMiSLrpzjzwIfWRIa,Take A Bite,beabadoobee,2024-08-09,71,indie
0vs7mPhFEivytZiyzxVp8r,Dark Vacay,Cigarettes After Sex,2024-04-16,63,indie
745JbQYxoYIegHzHTUxETp,"Everywhere, Everything (with Gracie Abrams)",Noah Kahan,2024-02-09,71,indie
4bDIAWaOBGAAk95nyXI6zJ,Routines In The Night,Twenty One Pilots,2024-05-24,71,indie
0MoTvVdhu4Ocm2Y7yphxPh,2WORLDS,Madge,2024-03-24,52,indie
2JVOanze0ta7wiFkPnzv1L,Dark Vacay,Cigarettes After Sex,2024-07-12,61,indie
2qmmnbJ9JR3f7vofbyje5r,Slow Dance,Clairo,2024-07-12,65,indie
3aI2wWEeNmtYDvsAyJahyi,Next Exit,Vacations,2024-01-12,67,indie
0Wiopk3IquTf6khAdIZr3p,Baby Blue Movie,Cigarettes After Sex,2024-07-12,61,indie
1mGM4dJe4v9DhBY3pRSpRj,Ego,Halsey,2024-09-06,58,indie
7gdAgbYxtwwXsWsItU1apk,Lucky,Halsey,2024-07-26,58,indie
1YA5bU26lxHMggrFfDR5gj,Hot,Cigarettes After Sex,2024-07-12,60,indie
41DlPJXKTCypXdf2eSqa03,bình yên,Vũ.,2024-09-27,66,indie
0DBxUAlftYH0RXSr3cNsvs,Ambien Slide,Cigarettes After Sex,2024-07-12,59,indie
3COYA2vgfcUhDyRlVpZy5p,PHÓNG ZÌN ZÌN,tlinh,2024-09-18,68,indie
77UfzMhwaH8Nl0LuydjrHH,趁你旅行時搬走,moon tang,2024-05-16,52,indie
1WwrfoGe0K33z1tVI6mevJ,VIBES DON'T LIE,Leon Thomas,2024-09-27,62,indie
1e7EdcxkUPFZWfuY4VI3rh,Creatures in Heaven,Glass Animals,2024-04-03,60,indie
6sQ833YbGp8SbtGcLCBwHw,Tejano Blue,Cigarettes After Sex,2024-02-28,62,indie
29I9dv9Nq704w0Oc5yFGsR,"She’s Gone, Dance On",Disclosure,2024-05-29,71,indie
7cFwopK7QTOgaEwF9JgipA,Second Nature,Clairo,2024-07-12,65,indie
3SH1vOTwgg5Ma1NhHaXvrA,Echo,The Marías,2024-05-31,63,indie
35I2E525yJpUQ5ZJgfxizT,Harpy Hare,Yaelokre,2024-01-04,75,indie
2dono2Koz7DEvGwxUsmMLq,Linger - SiriusXM Session,Royel Otis,2024-05-31,78,indie
1mh9eHVRdNhzryG43PXdW1,MUTT,Leon Thomas,2024-08-09,66,indie
4ceQbaldGMXwkaio2O99ug,Jealousy,Jordan Ward,2024-10-04,57,indie
2Nq4SFbvYYZa8AF7lD7CWU,Sexy to Someone,Clairo,2024-05-23,64,indie
6EPxltlaBzRzoe2tQtsyvb,Ruined Me,Muni Long,2024-07-26,61,indie
1Wi1XpdZzGVIdRTzlTrIEF,Soup,Remi Wolf,2024-07-12,64,indie
3dhWVDkvWw3CA4xUfuPMjh,The First Train Home,Hazlett,2024-05-31,57,indie
6HHsU2AtvpnqmrItTEl0VX,I Sent My Therapist To Therapy,Alec Benjamin,2024-05-10,61,indie
6BtPxWB4UsgZraWugItyrn,一個眼神,my little airport,2024-02-06,43,indie
5zOaXxYlOm67a6lMn1AE8I,I'm Not Ready To Go,Hazlett,2024-10-04,58,indie
3fvZo45Y28ly1QBo05pujJ,Let's Go Back,Jungle,2024-09-04,72,indie
34qaGPDvfWqp3F4iD5nGhf,You Need Me Now? (feat. Sabrina Carpenter),girl in red,2024-04-12,65,indie
4WJPxTsvWIdRZ9vMtqk7fj,Nomad,Clairo,2024-07-12,65,indie
6Op1AAvS0Jb3Gbom92zadJ,Look At That Woman,ROLE MODEL,2024-07-19,68,indie
3ld1FzyNgpZwGn4h9cOXrq,Love Me Not (feat. Rex Orange County),Ravyn Lenae,2024-10-08,60,indie
13LCTa1YcwoUlFV3fFbGi2,フィードバックを鳴らして,Humbreaders,2024-10-09,47,indie
